,index,age,campaign_connect_times,after_campaign_connect_day,before_campaign_connect_times,employment_rate,consumer_price_index,consumer_confidence_index,euducation_level_high,euducation_level_low,euducation_level_medium,job_employment,job_retired,job_student,job_unemployed,marital_divorced,marital_married,marital_single,marital_unknown,have_credit_card_no,have_credit_card_unknown,have_credit_card_yes,have_housing_loan_no,have_housing_loan_unknown,have_housing_loan_yes,have_personal_loan_no,have_personal_loan_unknown,have_personal_loan_yes,connect_method_cellular,connect_method_telephone,previous_connect_month_3.0,previous_connect_month_4.0,previous_connect_month_5.0,previous_connect_month_6.0,previous_connect_month_7.0,previous_connect_month_8.0,previous_connect_month_9.0,previous_connect_month_10.0,previous_connect_month_11.0,previous_connect_month_12.0,previous_connect_weekday_Friday,previous_connect_weekday_Monday,previous_connect_weekday_Thursday,previous_connect_weekday_Tuesday,previous_connect_weekday_Wednesday,last_campaign_outcomes_failure,last_campaign_outcomes_nonexistent,last_campaign_outcomes_success,pca_0,pca_1,pca_2,um_0,um_1
14376,14376,30.0,6.0,-1.0,0.0,58.2,92.893,-46.2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-5172.998972431266,-4.2873574998119395,-10.155996947819135,3.6322455,0.99715227
14377,14377,47.0,1.0,-1.0,0.0,61.4,93.918,-42.7,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-5171.9994652247,-3.2592688443068485,6.907344653212477,3.5842404,1.0209028
14378,14378,36.0,1.0,-1.0,0.0,56.6,92.431,-26.9,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-5170.998955441461,-4.749009493233023,-3.816170956553649,3.6543097,0.9987198
14379,14379,33.0,7.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-5169.999282207781,-3.1856866131666397,-6.980451769208961,3.6342297,1.0152763
14380,14380,31.0,1.0,-1.0,0.0,61.4,93.444,-36.1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-5168.999123003294,-3.7360227182685133,-8.979624158754971,3.701048,0.99506885
14381,14381,47.0,8.0,6.0,2.0,58.2,92.893,-46.2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-5167.999216600267,-4.282784774385897,6.856615066532334,3.7498627,0.97908896
14382,14382,35.0,1.0,-1.0,0.0,61.1,93.994,-36.4,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-5166.999314171333,-3.1847503156848385,-4.9884120489307096,3.7350044,0.9892078
14383,14383,35.0,1.0,-1.0,0.0,61.1,93.994,-36.4,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-5165.999313892835,-3.1845097623491294,-4.988132659757475,3.710006,0.9949416
14384,14384,31.0,4.0,-1.0,0.0,58.2,92.893,-46.2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-5164.998987351115,-4.285297403984906,-9.15267374211298,3.7649162,0.9831558
14385,14385,41.0,1.0,-1.0,0.0,58.2,93.075,-47.1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-5163.999176205739,-4.101162719633665,0.8244916891920316,3.7894652,1.004026
14386,14386,52.0,3.0,-1.0,0.0,58.2,92.893,-46.2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-5162.99929119777,-4.2807695792949625,11.83982378461427,3.7828119,0.98264354
14387,14387,39.0,2.0,-1.0,0.0,61.4,93.918,-42.7,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-5161.999350444064,-3.2583570817277496,-1.0963375632415056,3.7757814,0.9706381
14388,14388,26.0,2.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-5160.999184772712,-3.1850065172030906,-13.991891169119713,3.851341,0.95680225
14389,14389,30.0,1.0,-1.0,0.0,58.2,92.893,-46.2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-5159.998975180735,-4.284372793435615,-10.156255699439555,3.8188636,0.9725794
14390,14390,44.0,2.0,-1.0,1.0,58.2,92.893,-46.2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-5158.999175901784,-4.281368172517564,3.834953253549408,3.8229053,0.9655555
14391,14391,56.0,5.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-5157.999614302648,-3.1784368477269362,16.01764073734485,3.8784897,0.9440063
14392,14392,48.0,5.0,-1.0,1.0,58.2,92.893,-46.2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-5156.99923145818,-4.280046203914097,7.848342828525224,3.8551087,0.9532484
14393,14393,55.0,5.0,-1.0,0.0,61.4,93.918,-42.7,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-5155.999579611657,-3.2537446203872573,14.903743003977285,3.8958583,0.9440162
14394,14394,30.0,1.0,-1.0,0.0,58.2,93.075,-47.1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-5154.99901784435,-4.101113767523004,-10.170619404414737,3.9323916,0.92399496
14395,14395,30.0,3.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-5153.999241214755,-3.1825215780855283,-9.991774238534589,3.9035993,0.9906595
14396,14396,52.0,4.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-5152.999558281266,-3.178024906966051,12.016637314674064,3.918029,0.9264102
14397,14397,51.0,2.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-5151.999544492787,-3.178027144800547,11.011785060411398,3.9049442,0.9293685
14398,14398,46.0,2.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-5150.999472740061,-3.1787231455796574,6.01063864882495,3.9533052,0.90464896
14399,14399,23.0,1.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-5149.999141792874,-3.182972828666728,-16.992588550072277,3.9757996,0.9126951
14400,14400,29.0,1.0,-1.0,0.0,61.4,93.444,-36.1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-5148.999094345707,-3.7315956742905025,-10.978889478238873,3.987025,0.8934652
14401,14401,50.0,2.0,-1.0,1.0,56.6,92.379,-29.8,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-5147.9991440398,-4.792542622625688,10.129577029557916,3.935498,0.9128364
14402,14402,29.0,1.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-5146.999227634148,-3.1810884661306402,-10.985519075918626,3.9866004,0.8918109
14403,14403,39.0,1.0,-1.0,0.0,58.2,93.075,-47.1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-5145.999147850383,-4.097232915122676,-1.1808989652210222,4.066872,0.8468083
14404,14404,38.0,2.0,6.0,2.0,58.2,93.369,-34.8,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-5144.999208312356,-3.803884232365342,-1.9531692288435676,4.0139475,0.8696438
14405,14405,35.0,1.0,-1.0,0.0,58.2,92.893,-46.2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-5143.999048156256,-4.279563124243754,-5.165176932635729,4.0210323,0.866376
14406,14406,33.0,2.0,-1.0,0.0,61.4,94.465,-41.8,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-5142.999396170383,-2.708004221220641,-7.078827749527193,4.0255475,0.86283314
14407,14407,38.0,1.0,-1.0,0.0,58.2,92.893,-46.2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-5141.999091467207,-4.278508222469957,-2.1547372329782175,4.039461,0.8432791
14408,14408,31.0,2.0,-1.0,0.0,61.4,93.918,-42.7,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-5140.999236172915,-3.2548450613688353,-9.10275688629781,4.064782,0.81553584
14409,14409,44.0,1.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-5139.999443919426,-3.176526905219339,4.011895085696313,4.0189276,0.91307753
14410,14410,46.0,2.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-5138.999472371121,-3.1758783726078192,6.01573221784315,4.0416255,0.83103055
14411,14411,35.0,3.0,-1.0,0.0,61.1,93.994,-36.4,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-5137.999314485152,-3.1776933835411936,-4.986126852040466,4.03449,0.8489565
14412,14412,44.0,7.0,-1.0,0.0,61.1,93.994,-36.4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-5136.999441773798,-3.1756410845966854,4.020881621757955,4.0664577,0.80423087
14413,14413,49.0,2.0,-1.0,1.0,58.2,92.893,-46.2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-5135.999248060231,-4.2748775229468325,8.841868129492795,4.081237,0.78641266
14414,14414,29.0,3.0,4.0,1.0,56.6,92.649,-30.1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-5134.998907444191,-4.523449017372335,-10.871000152156254,4.0282555,0.8666824
14415,14415,36.0,1.0,-1.0,0.0,58.2,92.893,-46.2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-5133.999062159811,-4.276956385254902,-4.153852616260106,4.061576,0.8078547
14416,14416,35.0,2.0,-1.0,2.0,58.2,92.893,-46.2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-5132.999046813597,-4.276823914716624,-5.154736315292149,4.0441365,0.84327865
14417,14417,30.0,1.0,-1.0,0.0,61.4,93.918,-42.7,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-5131.999221496293,-3.252924501758958,-10.095587790488684,4.0532823,0.80495435
14418,14418,42.0,2.0,-1.0,0.0,58.2,93.075,-47.1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-5130.999191174043,-4.092989090625241,1.826483133989202,4.102474,0.76398265
14419,14419,59.0,1.0,-1.0,0.0,61.4,93.918,-42.7,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-5129.999640633847,-3.246852266511055,18.902124432802683,4.104356,0.7079889
14420,14420,48.0,1.0,-1.0,0.0,61.1,93.994,-36.4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-5128.999501653244,-3.173109306064499,8.01494856754154,4.0937204,0.72893167
14421,14421,79.0,1.0,-1.0,1.0,57.1,92.963,-40.8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-5127.999699680605,-4.197527254829692,38.93493900116617,4.088584,0.6940696
14422,14422,50.0,3.0,-1.0,0.0,56.6,92.649,-30.1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-5126.9992089020925,-4.517480179004524,10.127284814244907,4.092809,0.7272322
14423,14423,49.0,1.0,-1.0,0.0,61.4,94.465,-41.8,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-5125.999626554223,-2.700872581162959,8.917915986730886,4.15328,0.643061
14424,14424,44.0,1.0,-1.0,0.0,59.9,93.2,-42.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-5124.999251403501,-3.966533369929773,3.9175950416902663,4.09912,0.68646884
14425,14425,38.0,2.0,-1.0,0.0,61.4,93.918,-42.7,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-5123.999337162121,-3.249412748342954,-2.0958790824751663,4.116502,0.6877905
14426,14426,43.0,6.0,-1.0,1.0,58.2,92.893,-46.2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-5122.999160866528,-4.272801477915076,2.8503762791267357,4.10846,0.66522366
14427,14427,71.0,1.0,-1.0,0.0,56.6,92.431,-26.9,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-5121.999460637774,-4.730502877290651,31.18242342617305,4.0985365,0.6599264
14428,14428,52.0,7.0,-1.0,0.0,61.4,94.465,-41.8,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-5120.999667165996,-2.6989318178677366,11.927347360736476,4.1092834,0.6724016
14429,14429,41.0,5.0,-1.0,0.0,59.9,93.2,-42.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-5119.999206608987,-3.9658102301215568,0.9204254994796931,4.094547,0.65893805
14430,14430,30.0,2.0,-1.0,0.0,57.1,92.963,-40.8,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-5118.998994125389,-4.204793243633477,-10.067523234917111,4.0865088,0.62869394
14431,14431,27.0,2.0,-1.0,1.0,57.1,92.201,-31.4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-5117.998769633768,-4.9676729291067225,-12.901161386284008,4.0638433,0.6064555
14432,14432,40.0,2.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-5116.999387935235,-3.1717315498032446,0.009107066643870454,4.0764213,0.6044825
14433,14433,43.0,22.0,-1.0,0.0,61.4,93.918,-42.7,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-5115.999399693875,-3.245996521823273,2.9228982676224815,4.0862336,0.6297799
14434,14434,52.0,2.0,-1.0,1.0,58.2,92.893,-46.2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-5114.999292657142,-4.2692516161438965,11.841661425352441,4.0824676,0.6232698
14435,14435,44.0,2.0,-1.0,1.0,58.2,92.893,-46.2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-5113.999177151272,-4.270551918331921,3.843402923935727,4.075339,0.57893056
14436,14436,36.0,3.0,6.0,2.0,57.1,92.963,-40.8,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-5112.999080585118,-4.202148068712434,-4.0539366496791915,4.111127,0.6257104
14437,14437,58.0,1.0,-1.0,0.0,58.2,92.893,-46.2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-5111.99937967769,-4.267432573368839,17.83947184266895,4.0542197,0.58492994
14438,14438,43.0,3.0,-1.0,0.0,58.2,92.893,-46.2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-5110.999162822538,-4.270030607872106,2.8360884945999114,4.098831,0.51757234
14439,14439,25.0,1.0,-1.0,0.0,61.4,94.465,-41.8,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-5109.999282047341,-2.7016383857506665,-15.077327476845198,4.0230317,0.5019316
14440,14440,50.0,3.0,-1.0,0.0,61.4,94.465,-41.8,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-5108.999640857453,-2.6965429251157587,9.915031151645552,4.0540366,0.5562787
14441,14441,60.0,2.0,-1.0,0.0,61.4,93.444,-36.1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-5107.999542420365,-3.7157495832693757,20.02044860306992,4.0513086,0.561639
14442,14442,42.0,1.0,-1.0,0.0,61.4,93.918,-42.7,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-5106.999395379758,-3.244598511362682,1.9031397596373032,4.033103,0.5089407
14443,14443,40.0,1.0,-1.0,0.0,61.4,93.444,-36.1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-5105.999254777239,-3.719128898475468,0.019702479830829525,3.9795685,0.45317933
14444,14444,42.0,2.0,-1.0,0.0,59.9,93.2,-42.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-5104.999222985069,-3.962103927442017,1.9237898037995695,4.020252,0.48765856
14445,14445,37.0,8.0,-1.0,0.0,61.4,94.465,-41.8,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-5103.999451034621,-2.6977052451643435,-3.0727808788549873,4.02227,0.48112032
14446,14446,30.0,1.0,-1.0,0.0,59.9,93.2,-42.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-5102.999051080947,-3.963964611319814,-10.080158131427389,3.956496,0.41291684
14447,14447,41.0,4.0,-1.0,0.0,61.4,93.444,-36.1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-5101.999267455371,-3.717902635744918,1.0219690203881824,4.009378,0.4783699
14448,14448,29.0,2.0,-1.0,0.0,58.2,92.893,-46.2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-5100.998961443605,-4.270362656290948,-11.15462625145684,3.960047,0.39463174
14449,14449,43.0,4.0,-1.0,0.0,59.9,93.2,-42.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-5099.999236602008,-3.960643521890065,2.9194976011942924,4.007768,0.46657163
14450,14450,34.0,2.0,-1.0,0.0,61.1,93.994,-36.4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-5098.999300577024,-3.168565920402613,-5.981477490013167,4.017803,0.45594606
14451,14451,33.0,6.0,-1.0,0.0,58.2,92.893,-46.2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-5097.9990170501105,-4.26876040632416,-7.147805298537104,3.9489303,0.40836808
14452,14452,28.0,2.0,-1.0,0.0,57.1,92.963,-40.8,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-5096.998964938076,-4.199898755788794,-12.066717272446535,3.9347105,0.39305976
14453,14453,52.0,1.0,-1.0,1.0,59.9,93.2,-42.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-5095.999366658246,-3.958002838119628,11.917061745267228,3.993277,0.47547534
14454,14454,41.0,2.0,-1.0,0.0,61.1,93.994,-36.4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-5094.999401780807,-3.1662461792199044,1.0179366629660231,3.9605088,0.4246885
14455,14455,51.0,1.0,-1.0,0.0,61.4,93.444,-36.1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-5093.999413451736,-3.7141315486418507,11.009701332211044,3.9792733,0.45305496
14456,14456,27.0,1.0,-1.0,0.0,56.6,92.649,-30.1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,-5092.998880122866,-4.513802882612585,-12.880724167749193,3.913734,0.36965334
14457,14457,31.0,4.0,-1.0,0.0,58.2,92.893,-46.2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-5091.998989942304,-4.267725918865803,-9.1601597524426,3.8992188,0.35917985
14458,14458,35.0,1.0,-1.0,0.0,58.2,92.893,-46.2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-5090.99904949799,-4.266823662565939,-5.156381838284231,3.8827646,0.3486607
14459,14459,31.0,3.0,7.0,1.0,58.9,94.199,-37.5,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-5089.999307436729,-2.96185184313437,-8.996503958836739,3.869105,0.33958524
14460,14460,30.0,6.0,-1.0,1.0,58.2,93.075,-47.1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-5088.999017017297,-4.08508088502122,-10.171449588019147,3.8680835,0.33291885
14461,14461,25.0,1.0,-1.0,0.0,58.2,93.075,-47.1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-5087.998948383458,-4.085976068816132,-15.176456174135499,3.8629231,0.32736373
14462,14462,29.0,1.0,-1.0,1.0,58.2,93.075,-47.1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-5086.999004931364,-4.084916462758967,-11.176677579753033,3.860605,0.31785586
